Time,Thermistor 1,Thermistor 2,Thermistor 3,Thermistor 4,Thermistor 5,Thermistor 5,Thermistor 6,Thermistor 7
12203,25.07,18.63,17.76,15.41,11.02,13.32,14.15,23.35
12204,25.07,18.63,29.31,15.41,10.89,13.32,14.03,23.25
12205,25.07,18.63,25.97,15.53,11.02,13.32,14.15,23.35
12206,25.17,18.63,17.87,15.41,11.02,13.32,14.15,23.35
12207,25.07,18.63,18.95,15.41,10.89,13.32,14.15,23.35
12208,25.17,18.63,18.2,15.41,11.02,13.32,14.15,23.35
12209,25.07,18.63,17.98,15.41,10.89,13.32,14.15,23.35
12210,25.07,18.63,18.41,15.41,10.89,13.32,14.15,23.35
12211,25.07,18.63,17.65,15.41,10.89,13.32,14.15,23.35
12212,25.07,18.63,17.65,15.41,10.89,13.32,14.15,23.35
12213,25.07,18.63,17.65,15.41,11.02,13.44,14.15,23.35
12214,25.07,18.63,17.87,15.41,11.02,13.32,14.15,23.35
12215,25.07,18.63,40.23,15.41,10.89,13.32,14.15,23.35
12216,25.07,18.63,20.13,15.41,10.89,13.32,14.03,23.35
12217,25.17,18.63,18.3,15.41,10.89,13.32,14.15,23.35
12218,25.17,18.52,18.09,15.41,11.02,13.32,14.15,23.35
12219,25.17,18.52,18.85,15.41,11.02,13.32,14.15,23.35
12220,25.17,18.63,17.65,15.41,11.02,13.32,14.15,23.35
12221,25.07,18.63,17.54,15.3,10.89,13.32,14.15,23.35
12222,25.07,18.63,17.65,15.41,10.89,13.44,14.15,23.35
12223,25.17,18.63,17.54,15.41,11.02,13.32,14.15,23.35
12224,25.07,18.63,17.54,15.41,10.89,13.32,14.15,23.35
12225,25.17,18.63,37.33,15.3,11.02,13.44,14.26,23.35
12226,25.07,18.63,18.63,15.3,10.89,13.32,14.15,23.35
12227,25.17,18.52,19.06,15.3,11.02,13.32,14.15,23.35
12228,25.17,18.52,19.49,15.3,10.89,13.32,14.15,23.25
12229,25.17,18.52,17.98,15.41,11.02,13.44,14.15,23.35
12230,25.17,18.63,18.3,15.3,11.02,13.32,14.15,23.35
12231,25.17,18.63,17.54,15.3,10.89,13.32,14.15,23.35
12232,25.07,18.63,17.54,15.3,11.02,13.32,14.26,23.35
12233,25.07,18.63,17.54,15.3,10.89,13.44,14.15,23.35
12234,25.07,18.63,17.54,15.41,10.89,13.44,14.26,23.35
12235,25.17,18.63,23.86,15.3,10.89,13.32,14.15,23.35
12236,25.17,18.52,18.52,15.3,10.89,13.32,14.26,23.35
12237,25.17,18.63,18.52,15.3,11.02,13.32,14.15,23.35
12238,25.17,18.52,18.2,15.3,10.89,13.32,14.26,23.35
12239,25.17,18.52,23.65,15.3,11.02,13.44,14.26,23.35
12240,25.17,18.63,21.6,15.3,10.89,13.32,14.26,23.35
12241,25.07,18.63,17.54,15.3,11.02,13.44,14.26,23.35
12242,25.07,18.63,17.43,15.3,10.89,13.32,14.26,23.35
12243,25.17,18.63,17.54,15.41,11.02,13.32,14.26,23.35
12244,25.17,18.63,17.54,15.3,11.02,13.32,14.26,23.35
12245,25.17,18.63,17.43,15.3,11.02,13.44,14.26,23.35
12246,25.17,18.52,17.54,15.3,11.02,13.44,14.26,23.35
12247,25.17,18.52,17.65,15.3,10.89,13.32,14.26,23.35
12248,25.17,18.63,17.43,15.3,10.89,13.44,14.26,23.35
12249,25.17,18.63,20.34,15.3,10.89,13.32,14.26,23.25
12250,25.17,18.52,18.63,15.3,11.02,13.44,14.26,23.35
12251,25.17,18.63,0,15.3,10.89,13.32,14.26,23.35
12252,25.17,18.63,17.43,15.41,11.02,13.44,14.26,23.35
12253,25.17,18.63,17.43,15.3,10.89,13.44,14.26,23.35
12254,25.17,18.63,17.43,15.3,10.89,13.44,14.26,23.25
12255,25.17,18.63,17.43,15.3,11.02,13.44,14.38,23.35
12256,25.17,18.52,19.28,15.3,10.89,13.44,14.26,23.35
12257,25.17,18.52,17.98,15.3,11.02,13.44,14.26,23.35
12258,25.17,18.52,17.98,15.3,10.89,13.44,14.26,23.25
12259,25.17,18.63,18.74,15.3,11.02,13.44,14.38,23.35
12260,25.17,18.63,18.52,15.3,11.02,13.44,14.26,23.35
12261,25.17,18.63,17.65,15.3,11.02,13.44,14.26,23.35
12262,25.17,18.63,17.43,15.3,11.02,13.44,14.38,23.35
12263,25.07,18.63,17.32,15.3,10.89,13.44,14.38,23.35
12264,25.17,18.63,17.43,15.3,11.02,13.44,14.38,23.35
12265,25.17,18.63,17.32,15.3,10.89,13.44,14.38,23.35
12266,25.17,18.63,18.09,15.3,11.02,13.44,14.38,23.35
12267,25.07,18.63,17.43,15.3,11.02,13.44,14.38,23.25
12268,25.17,18.63,17.32,15.3,11.02,13.44,14.38,23.35
12269,25.17,18.52,19.38,15.3,11.02,13.44,14.26,23.35
12270,25.17,18.52,17.87,15.3,11.02,13.44,14.38,23.35
12271,25.17,18.63,18.2,15.3,11.02,13.44,14.38,23.35
12272,25.17,18.52,0,15.3,11.02,13.44,14.38,23.25
12273,25.07,18.63,17.32,15.3,11.02,13.44,14.49,23.35
12274,25.17,18.63,17.21,15.3,11.02,13.44,14.38,23.35
12275,25.17,18.52,17.32,15.3,11.02,13.56,14.38,23.35
12276,25.17,18.63,17.32,15.3,11.02,13.44,14.38,23.25
12277,25.17,18.63,24.06,15.41,11.02,13.44,14.38,23.25
12278,25.27,18.52,19.7,15.41,11.02,13.44,14.49,23.25
12279,25.17,18.63,17.65,15.3,11.02,13.44,14.49,23.35
12280,25.17,18.63,19.38,15.3,11.02,13.44,14.49,23.25
12281,25.17,18.52,17.65,15.3,11.02,13.44,14.38,23.35
12282,25.17,18.63,0,15.41,11.02,13.56,14.49,23.35
12283,25.17,18.63,17.21,15.3,10.89,13.44,14.38,23.25
12284,25.17,18.63,17.21,15.3,11.02,13.44,14.49,23.35
12285,25.17,18.63,17.21,15.41,11.02,13.44,14.38,23.25
12286,25.17,18.63,17.21,15.3,11.02,13.44,14.49,23.35
12287,25.27,18.63,18.09,15.41,11.02,13.44,14.49,23.35
12288,25.17,18.63,21.08,15.3,11.02,13.44,14.38,23.35
12289,25.17,18.52,17.32,15.41,11.02,13.56,14.49,23.25
12290,25.17,18.52,17.32,15.41,11.02,13.44,14.49,23.35
12291,25.27,18.63,17.21,15.3,11.02,13.44,14.49,23.35
12292,25.17,18.63,17.76,15.3,11.02,13.44,14.38,23.35
12293,25.27,18.63,18.63,15.41,11.14,13.44,14.49,23.35
12294,25.17,18.63,17.1,15.41,11.02,13.44,14.49,23.25
12295,25.17,18.63,17.1,15.41,11.02,13.44,14.49,23.35
12296,25.27,18.63,17.1,15.3,11.14,13.44,14.49,23.35
12297,25.17,18.63,18.52,15.41,11.02,13.44,14.49,23.35
12298,25.17,18.63,20.76,15.41,11.14,13.44,14.49,23.35
12299,25.27,18.63,16.99,15.41,11.02,13.44,14.49,23.25
12300,25.27,18.63,17.21,15.41,11.02,13.44,14.49,23.25
12301,25.17,18.63,18.41,15.41,11.14,13.44,14.49,23.25
12302,25.27,18.63,18.52,15.41,11.02,13.56,14.61,23.25
12303,25.27,18.63,17.1,15.41,11.14,13.44,14.49,23.35
12304,25.17,18.63,16.99,15.41,11.02,13.44,14.49,23.25
12305,25.17,18.63,16.99,15.41,11.14,13.56,14.61,23.35
12306,25.17,18.63,16.88,15.3,11.14,13.44,14.61,23.25
12307,25.17,18.63,16.99,15.41,11.14,13.56,14.61,23.25
12308,25.17,18.63,17.1,15.41,11.14,13.56,14.49,23.25
12309,25.17,18.63,17.54,15.41,11.14,13.56,14.61,23.25
12310,25.27,18.63,16.88,15.41,11.14,13.56,14.61,23.25
12311,25.27,18.63,17.1,15.41,11.14,13.44,14.61,23.25
12312,25.27,18.63,16.99,15.41,11.14,13.56,14.61,23.35
12313,25.27,18.63,0,15.41,11.02,13.44,14.61,23.25
12314,25.17,18.63,16.76,15.41,11.14,13.56,14.61,23.25
12315,25.27,18.63,16.88,15.41,11.02,13.44,14.61,23.25
12316,25.17,18.63,16.76,15.41,11.14,13.56,14.61,23.25
12317,25.27,18.63,18.41,15.41,11.14,13.56,14.61,23.25
12318,25.27,18.63,17.65,15.41,11.14,13.56,14.61,23.25
12319,25.27,18.63,17.98,15.41,11.14,13.56,14.61,23.35
12320,25.27,18.63,17.98,15.41,11.14,13.56,14.61,23.25
12321,25.27,18.63,18.3,15.41,11.14,13.44,14.61,23.25
12322,25.27,18.63,18.09,15.41,11.14,13.44,14.61,23.25
12323,25.27,18.63,0,15.41,11.14,13.56,14.61,23.25
12324,25.17,18.63,16.76,15.41,11.02,13.56,14.61,23.25
12325,25.17,18.63,16.76,15.41,11.14,13.44,14.61,23.25
12326,25.27,18.63,16.76,15.41,11.14,13.56,14.61,23.25
12327,25.17,18.63,16.76,15.53,11.14,13.44,14.61,23.25
12328,25.27,18.63,17.21,15.41,11.14,13.44,14.61,23.35
12329,25.27,18.63,17.43,15.41,11.14,13.44,14.61,23.25
12330,25.27,18.63,17.32,15.41,11.14,13.56,14.61,23.25
12331,25.27,18.63,16.76,15.53,11.14,13.44,14.61,23.25
12332,25.27,18.63,17.21,15.41,11.14,13.56,14.61,23.25
12333,25.27,18.63,22.12,15.41,11.14,13.56,14.61,23.25
12334,25.17,18.63,16.54,15.53,11.14,13.44,14.61,23.25
12335,25.17,18.63,16.65,15.53,11.14,13.44,14.73,23.25
12336,25.17,18.63,16.54,15.53,11.14,13.44,14.61,23.25
12337,25.27,18.63,16.54,15.41,11.27,13.56,14.73,23.25
12338,25.27,18.63,16.65,15.41,11.14,13.44,14.61,23.25
12339,25.27,18.63,18.52,15.41,11.27,13.56,14.73,23.25
12340,25.27,18.63,24.56,15.41,11.14,13.56,14.61,23.25
12341,25.27,18.63,19.92,15.53,11.14,13.56,14.73,23.14
12342,25.27,18.63,18.52,15.53,11.27,13.56,14.73,23.25
12343,25.27,18.63,16.65,15.53,11.14,13.56,14.73,23.25
12344,25.17,18.63,16.43,15.53,11.14,13.56,14.73,23.25
12345,25.17,18.63,16.43,15.53,11.14,13.44,14.61,23.25
12346,25.27,18.63,16.43,15.53,11.27,13.56,14.73,23.25
12347,25.27,18.63,16.54,15.53,11.14,13.44,14.73,23.25
12348,25.27,18.63,16.65,15.53,11.27,13.56,14.73,23.25
12349,25.27,18.63,18.95,15.53,11.27,13.44,14.73,23.25
12350,25.27,18.63,16.65,15.53,11.27,13.56,14.73,23.25
12351,25.27,18.63,16.99,15.53,11.27,13.56,14.73,23.25
12352,25.27,18.63,20.66,15.53,11.14,13.56,14.73,23.25
12353,25.27,18.63,16.65,15.53,11.14,13.56,14.73,23.25
12354,25.17,18.63,19.6,15.53,11.14,13.56,14.73,23.25
12355,25.27,18.63,16.43,15.53,11.27,13.56,14.73,23.25
12356,25.27,18.63,16.32,15.53,11.27,13.44,14.73,23.25
12357,25.27,18.63,16.32,15.53,11.27,13.56,14.73,23.25
12358,25.27,18.63,16.32,15.53,11.27,13.56,14.73,23.25
12359,25.27,18.63,20.23,15.53,11.39,13.56,14.73,23.25
12360,25.27,18.63,20.34,15.53,11.27,13.56,14.73,23.25
12361,25.27,18.63,18.74,15.53,11.27,13.56,14.73,23.25
12362,25.27,18.63,16.88,15.53,11.27,13.56,14.84,23.25
12363,25.27,18.63,16.88,15.53,11.27,13.44,14.73,23.25
12364,25.27,18.63,17.65,15.53,11.27,13.56,14.73,23.25
12365,25.17,18.74,16.21,15.53,11.14,13.44,14.73,23.25
12366,25.27,18.63,16.21,15.64,11.39,13.56,14.73,23.25
12367,25.27,18.63,16.09,15.53,11.27,13.56,14.73,23.25
12368,25.27,18.63,16.32,15.64,11.27,13.44,14.84,23.25
12369,25.27,18.63,16.99,15.64,11.27,13.56,14.84,23.25
12370,25.27,18.63,18.41,15.64,11.27,13.56,14.84,23.25
12371,25.27,18.63,32.41,15.64,11.27,13.56,14.84,23.25
12372,25.27,18.63,22.73,15.64,11.27,13.56,14.84,23.25
12373,25.27,18.63,20.23,15.64,11.39,13.44,14.84,23.25
12374,25.27,18.63,0,15.64,11.27,13.44,14.84,23.14
12375,25.27,18.63,15.98,15.64,11.27,13.56,14.84,23.25
12376,25.27,18.74,16.09,15.64,11.39,13.56,14.73,23.25
12377,25.17,18.74,16.09,15.53,11.39,13.44,14.84,23.25
12378,25.27,18.63,16.09,15.64,11.27,13.56,14.84,23.25
12379,25.27,18.63,16.65,15.64,11.27,13.56,14.84,23.25
12380,25.27,18.63,18.85,15.64,11.27,13.56,14.84,23.25
12381,25.27,18.63,16.54,15.64,11.27,13.56,14.84,23.25
12382,25.27,18.63,20.02,15.64,11.27,13.44,14.84,23.25
12383,25.27,18.63,16.09,15.64,11.39,13.44,14.84,23.14
12384,25.27,18.74,16.88,15.64,11.39,13.56,14.84,23.25
12385,25.27,18.74,15.87,15.64,11.39,13.56,14.84,23.25
12386,25.17,18.63,15.98,15.64,11.39,13.56,14.84,23.25
12387,25.17,18.74,15.98,15.64,11.39,13.56,14.96,23.25
12388,25.27,18.63,15.87,15.64,11.39,13.44,14.84,23.25
12389,25.27,18.63,17.76,15.64,11.39,13.56,14.84,23.25
12390,25.17,18.63,19.06,15.64,11.27,13.44,14.84,23.25
12391,25.27,18.74,32.03,15.64,11.39,13.56,14.84,23.25
12392,25.17,18.63,15.98,15.64,11.39,13.44,14.84,23.14
12393,25.27,18.63,15.87,15.64,11.39,13.56,14.84,23.25
12394,25.27,18.63,15.75,15.75,11.39,13.56,14.84,23.14
12395,25.17,18.63,15.75,15.64,11.39,13.44,14.84,23.14
12396,25.17,18.74,15.75,15.64,11.39,13.56,14.96,23.25
12397,25.17,18.74,15.87,15.64,11.51,13.44,14.84,23.14
12398,25.27,18.74,15.87,15.64,11.39,13.56,14.84,23.25
12399,25.17,18.63,35.4,15.64,11.39,13.44,14.84,23.14
12400,25.27,18.74,18.3,15.64,11.39,13.56,14.84,23.14
12401,25.27,18.63,18.85,15.64,11.39,13.44,14.84,23.14
12402,25.27,18.74,15.98,15.75,11.39,13.56,14.96,23.25
12403,25.27,18.74,16.21,15.75,11.51,13.56,14.84,23.14
12404,25.17,18.74,15.64,15.75,11.39,13.56,14.96,23.25
12405,25.17,18.74,15.64,15.75,11.39,13.56,14.96,23.14
12406,25.17,18.74,15.64,15.75,11.39,13.44,14.96,23.14
12407,25.17,18.74,18.41,15.75,11.39,13.56,14.96,23.25
12408,25.27,18.74,15.64,15.75,11.39,13.56,14.96,23.25
12409,25.17,18.74,17.21,15.75,11.39,13.56,14.96,23.14
12410,25.17,18.63,18.52,15.75,11.39,13.56,14.96,23.14
12411,25.27,18.74,28.14,15.75,11.39,13.56,14.96,23.14
12412,25.27,18.63,15.64,15.75,11.39,13.56,14.96,23.14
12413,25.17,18.74,0,15.75,11.39,13.56,14.96,23.14
12414,25.27,18.74,15.53,15.75,11.51,13.56,14.96,23.25
12415,25.17,18.74,15.53,15.75,11.51,13.56,14.96,23.14
12416,25.17,18.74,15.41,15.75,11.51,13.56,14.96,23.25
12417,25.17,18.74,15.41,15.75,11.51,13.56,14.96,23.14
12418,25.27,18.74,15.41,15.75,11.51,13.56,14.96,23.14
12419,25.27,18.74,19.7,15.75,11.51,13.56,14.96,23.14
12420,25.17,18.63,16.21,15.75,11.51,13.56,14.96,23.14
12421,25.27,18.74,15.41,15.75,11.39,13.56,14.96,23.14
12422,25.17,18.63,15.64,15.75,11.39,13.56,14.96,23.14
12423,25.17,18.74,0,15.75,11.51,13.56,14.96,23.14
12424,25.17,18.74,15.41,15.75,11.51,13.56,14.96,23.14
12425,25.17,18.74,15.41,15.75,11.51,13.56,15.07,23.14
12426,25.17,18.74,15.3,15.75,11.51,13.56,14.96,23.14
12427,25.17,18.74,15.75,15.75,11.51,13.56,14.96,23.14
12428,25.27,18.74,15.41,15.75,11.51,13.44,14.96,23.14
12429,25.27,18.74,15.98,15.75,11.51,13.56,15.07,23.14
12430,25.27,18.74,17.32,15.75,11.51,13.44,14.96,23.14
12431,25.27,18.74,22.32,15.87,11.51,13.56,14.96,23.14
12432,25.17,18.74,15.87,15.75,11.51,13.56,14.96,23.14
12433,25.17,18.74,15.3,15.87,11.51,13.56,14.96,23.14
12434,25.17,18.74,15.3,15.87,11.51,13.56,14.96,23.14
12435,25.17,18.74,15.18,15.87,11.51,13.56,15.07,23.14
12436,25.17,18.74,16.32,15.87,11.51,13.56,15.07,23.14
12437,25.17,18.74,15.18,15.87,11.51,13.56,15.07,23.14
12438,25.17,18.74,15.18,15.87,11.51,13.56,15.07,23.25
12439,25.17,18.74,15.18,15.87,11.51,13.44,14.96,23.14
12440,25.17,18.74,15.64,15.87,11.64,13.56,15.07,23.14
12441,25.27,18.74,15.18,15.87,11.51,13.56,15.07,23.14
12442,25.17,18.74,0,15.87,11.64,13.56,15.07,23.14
12443,25.17,18.74,15.07,15.87,11.64,13.56,15.07,23.14
12444,25.17,18.74,15.07,15.87,11.64,13.56,14.96,23.14
12445,25.17,18.74,15.07,15.87,11.51,13.44,15.07,23.14
12446,25.17,18.74,18.41,15.87,11.64,13.44,15.07,23.14
12447,25.27,18.74,15.18,15.87,11.64,13.56,15.07,23.14
12448,25.17,18.74,17.21,15.87,11.51,13.56,15.07,23.14
12449,25.17,18.74,28.63,15.87,11.64,13.56,15.07,23.14
12450,25.27,18.74,20.13,15.87,11.64,13.44,14.96,23.14
12451,25.17,18.74,17.87,15.87,11.64,13.56,15.07,23.14
12452,25.17,18.74,14.96,15.87,11.64,13.56,15.07,23.14
12453,25.17,18.74,14.96,15.87,11.64,13.56,15.07,23.14
12454,25.17,18.74,15.41,15.87,11.51,13.56,15.07,23.14
12455,25.17,18.74,14.96,15.87,11.64,13.56,15.07,23.14
12456,25.17,18.74,15.64,15.87,11.64,13.56,15.18,23.14
12457,25.17,18.74,14.96,15.87,11.64,13.56,15.07,23.14
12458,25.17,18.74,16.21,15.87,11.64,13.56,15.07,23.14
12459,25.17,18.74,17.65,15.87,11.64,13.56,14.96,23.04
12460,25.17,18.74,21.49,15.87,11.64,13.56,15.07,23.14
12461,25.17,18.74,30.19,15.98,11.64,13.56,15.07,23.04
12462,25.17,18.74,14.96,15.87,11.64,13.44,15.07,23.14
12463,25.17,18.74,14.84,15.87,11.64,13.56,15.07,23.14
12464,25.07,18.74,14.84,15.87,11.64,13.56,15.07,23.14
12465,25.17,18.74,14.96,15.98,11.76,13.56,15.07,23.14
12466,25.07,18.74,16.65,15.98,11.64,13.44,15.07,23.14
12467,25.17,18.74,14.96,15.98,11.64,13.56,15.18,23.14
12468,25.17,18.74,18.52,15.98,11.64,13.56,15.07,23.04
12469,25.17,18.74,14.96,15.98,11.64,13.56,15.07,23.14
12470,25.17,18.74,14.73,15.87,11.64,13.56,15.07,23.04
12471,25.17,18.74,16.54,15.98,11.64,13.56,15.18,23.14
12472,25.17,18.74,14.73,15.98,11.76,13.56,15.07,23.04
12473,25.07,18.74,14.73,15.98,11.76,13.56,15.07,23.14
12474,25.07,18.74,14.73,15.98,11.76,13.68,15.07,23.14
12475,25.07,18.74,15.75,15.98,11.64,13.56,15.18,23.04
12476,25.17,18.74,15.98,15.98,11.64,13.56,15.18,23.14
12477,25.07,18.74,15.75,15.98,11.64,13.44,15.07,23.04
12478,25.17,18.74,36.17,15.98,11.64,13.56,15.18,23.14
12479,25.17,18.74,22.01,15.98,11.64,13.56,15.07,23.14
12480,25.07,18.85,16.32,15.98,11.76,13.56,15.07,23.14
12481,25.17,18.74,14.61,15.98,11.64,13.56,15.18,23.04
12482,25.07,18.74,14.61,15.98,11.76,13.56,15.18,23.14
12483,25.07,18.85,14.49,15.98,11.76,13.44,15.18,23.04
12484,25.07,18.74,14.61,15.98,11.76,13.44,15.18,23.14
12485,25.07,18.85,16.43,15.98,11.76,13.56,15.18,23.14
12486,25.07,18.74,14.61,15.98,11.64,13.56,15.18,23.04
12487,25.17,18.74,16.43,15.98,11.64,13.56,15.18,23.14
12488,25.07,18.74,14.84,15.98,11.64,13.44,15.18,23.04
12489,25.07,18.74,14.61,15.98,11.76,13.56,15.18,23.14
12490,25.07,18.74,0,15.98,11.76,13.44,15.07,23.04
12491,25.07,18.85,14.61,15.98,11.76,13.56,15.18,23.04
12492,25.07,18.74,14.49,15.98,11.76,13.56,15.18,23.04
12493,25.07,18.85,14.49,15.98,11.76,13.56,15.07,23.04
12494,25.07,18.74,30.09,15.98,11.76,13.56,15.18,23.04
12495,25.07,18.74,23.75,15.98,11.76,13.56,15.18,23.04
12496,25.07,18.85,15.53,16.09,11.88,13.68,15.18,23.14
12497,25.07,18.74,17.21,16.09,11.76,13.56,15.18,23.04
12498,25.17,18.85,20.66,16.09,11.88,13.56,15.18,23.04
12499,25.07,18.85,20.13,16.09,11.76,13.56,15.18,23.04
12500,25.07,18.85,14.49,15.98,11.76,13.56,15.18,23.04
12501,25.07,18.74,14.49,15.98,11.76,13.56,15.18,23.04
12502,25.07,18.74,14.38,16.09,11.76,13.56,15.18,23.04
12503,25.07,18.85,14.38,16.09,11.76,13.56,15.18,23.04
12504,25.07,18.85,14.73,15.98,11.76,13.56,15.18,23.04
12505,25.07,18.85,23.04,16.09,11.88,13.56,15.18,23.04
12506,25.07,18.85,19.17,16.09,11.76,13.56,15.18,23.04
12507,25.07,18.85,14.96,16.09,11.76,13.56,15.18,23.14
12508,25.07,18.74,14.26,16.09,11.76,13.56,15.18,23.04
12509,25.07,18.85,14.49,16.09,11.88,13.56,15.18,23.04
12510,25.07,18.85,14.26,16.09,11.76,13.44,15.18,23.04
12511,25.07,18.85,14.26,16.09,11.88,13.56,15.18,23.04
12512,25.07,18.85,15.87,16.09,11.88,13.44,15.18,23.04
12513,25.07,18.85,14.26,16.09,11.76,13.56,15.18,23.04
12514,25.07,18.85,14.26,16.09,11.88,13.56,15.3,23.04
12515,25.07,18.85,14.61,16.09,11.88,13.56,15.18,23.04
12516,25.07,18.85,15.53,16.09,11.76,13.56,15.3,23.04
12517,25.07,18.85,17.65,16.09,11.76,13.56,15.3,23.04
12518,25.07,18.85,16.88,16.09,11.88,13.56,15.18,23.04
12519,25.07,18.85,0,16.09,11.88,13.44,15.18,23.04
12520,25.07,18.85,14.15,16.09,11.88,13.56,15.18,23.04
12521,25.07,18.85,14.38,16.09,11.88,13.44,15.18,23.04
12522,25.07,18.85,14.73,16.09,11.88,13.56,15.3,23.04
12523,25.07,18.85,14.26,16.21,11.76,13.56,15.3,23.04
12524,25.07,18.85,22.84,16.09,11.76,13.56,15.3,23.04
12525,25.07,18.85,15.18,16.21,12,13.56,15.3,23.04
12526,25.07,18.85,15.87,16.21,11.88,13.44,15.3,23.04
12527,25.07,18.85,19.38,16.21,11.88,13.56,15.3,23.04
12528,25.07,18.85,0,16.21,11.76,13.44,15.3,23.04
12529,25.07,18.85,14.03,16.21,11.88,13.56,15.3,23.04
12530,25.07,18.85,14.03,16.21,11.88,13.44,15.3,22.94
12531,25.07,18.85,14.73,16.21,11.88,13.56,15.3,23.04
12532,25.07,18.85,15.98,16.09,11.88,13.44,15.3,23.04
12533,25.07,18.85,17.54,16.21,11.88,13.56,15.18,23.04
12534,25.17,18.85,14.26,16.21,12,13.56,15.3,23.04
12535,25.17,18.95,14.03,16.21,11.88,13.56,15.3,23.04
12536,25.07,18.95,15.3,16.21,12,13.56,15.3,23.04
12537,25.07,18.95,0,16.21,11.88,13.56,15.3,23.04
12538,25.07,18.95,14.15,16.21,11.88,13.56,15.41,23.04
12539,25.07,18.85,13.91,16.21,11.88,13.44,15.3,23.04
12540,25.07,18.95,17.76,16.21,11.88,13.56,15.3,23.04
12541,25.07,18.85,14.15,16.21,12,13.56,15.3,22.94
12542,25.07,18.95,25.07,16.21,11.88,13.44,15.3,22.94
12543,25.17,18.95,15.18,16.21,11.88,13.56,15.3,23.04
12544,25.07,18.95,14.49,16.21,12,13.56,15.3,23.04
12545,25.07,18.85,18.2,16.21,11.88,13.56,15.3,22.94
12546,25.07,18.95,0,16.21,11.88,13.56,15.3,22.94
12547,25.07,18.95,13.91,16.21,12,13.56,15.3,22.94
12548,25.07,18.95,13.91,16.21,11.88,13.56,15.3,22.94
12549,25.07,18.95,15.41,16.21,12,13.56,15.3,23.04
12550,25.07,18.95,13.91,16.21,12,13.44,15.41,22.94
12551,25.07,18.95,13.91,16.32,12,13.56,15.3,23.04
12552,25.07,18.95,14.38,16.21,12,13.44,15.3,22.94
12553,25.17,18.95,17.1,16.21,12,13.56,15.3,22.94
12554,25.07,18.95,15.53,16.21,11.88,13.56,15.3,22.94
12555,25.07,18.95,0,16.32,12,13.56,15.3,22.94
12556,25.07,18.95,13.91,16.21,11.88,13.56,15.3,23.04
12557,25.07,18.95,13.91,16.32,12,13.56,15.3,23.04
12558,25.07,18.95,14.96,16.32,12,13.56,15.41,23.04
12559,25.07,18.95,14.03,16.32,12,13.56,15.41,22.94
12560,25.07,18.95,24.46,16.32,12,13.56,15.41,23.04
12561,25.17,18.95,35.11,16.32,12,13.56,15.3,22.94
12562,25.17,19.06,15.07,16.32,12,13.44,15.3,22.94
12563,25.17,18.95,17.43,16.32,12,13.44,15.3,22.94
12564,25.07,19.06,0,16.32,12,13.56,15.41,23.04
12565,25.07,18.95,13.79,16.32,12,13.56,15.3,22.94
12566,25.07,18.95,13.79,16.32,12,13.56,15.41,22.94
12567,25.17,19.06,16.65,16.32,12,13.56,15.41,22.94
12568,25.07,18.95,14.03,16.32,12,13.56,15.41,22.94
12569,25.07,18.95,29.51,16.32,12,13.56,15.41,22.94
12570,25.07,19.06,14.61,16.32,12,13.56,15.41,22.94
12571,25.17,19.06,14.03,16.32,12,13.56,15.41,22.94
12572,25.07,19.06,16.43,16.32,12,13.56,15.41,22.94
12573,25.07,19.06,0,16.32,12,13.56,15.41,22.94
12574,25.07,18.95,13.68,16.32,12,13.44,15.41,22.94
12575,25.07,19.06,13.79,16.32,12,13.56,15.41,22.94
12576,25.17,19.06,16.88,16.43,12,13.56,15.41,22.94
12577,25.07,19.06,14.26,16.32,12,13.56,15.41,22.94
12578,25.17,19.06,35.11,16.43,12.12,13.56,15.41,23.04
12579,25.07,19.06,14.73,16.43,12,13.56,15.41,22.94
12580,25.17,19.06,13.79,16.43,12,13.44,15.53,22.94
12581,25.17,19.06,14.73,16.43,12,13.44,15.41,22.94
12582,25.07,19.06,14.26,16.43,12.12,13.56,15.41,22.94
12583,25.07,19.06,13.68,16.32,12,13.56,15.41,22.94
12584,25.07,19.06,13.68,16.43,12.12,13.56,15.41,22.94
12585,25.17,19.06,13.79,16.43,12,13.56,15.41,22.94
12586,25.17,19.06,13.68,16.43,12.12,13.56,15.53,22.94
12587,25.17,19.06,25.27,16.43,12.12,13.56,15.53,22.94
12588,25.17,19.06,14.38,16.43,12,13.56,15.41,22.94
12589,25.17,19.17,15.41,16.43,12.12,13.56,15.41,22.94
12590,25.17,19.06,14.26,16.43,12,13.56,15.41,22.94
12591,25.07,19.06,13.68,16.43,12.12,13.56,15.41,22.94
12592,25.17,19.06,13.68,16.43,12,13.56,15.41,22.94
12593,25.17,19.06,14.26,16.43,12.12,13.56,15.41,22.94
12594,25.17,19.06,14.38,16.43,12.12,13.56,15.41,22.94
12595,25.07,19.06,13.79,16.54,12.12,13.56,15.41,22.94
12596,25.17,19.17,15.75,16.43,12.12,13.56,15.53,22.94
12597,25.17,19.17,14.61,16.43,12,13.44,15.41,22.94
12598,25.17,19.17,14.15,16.54,12.12,13.56,15.53,22.94
12599,25.17,19.17,0,16.54,12.12,13.56,15.41,22.94
12600,25.07,19.17,13.68,16.54,12.12,13.56,15.53,22.94
12601,25.17,19.17,13.68,16.54,12.12,13.56,15.53,22.94
12602,25.17,19.17,17.21,16.54,12.12,13.56,15.53,22.94
12603,25.17,19.17,14.03,16.54,12.25,13.56,15.53,22.94
